detailsPageUrl,carat,date,dateSet,price,strikethroughPrice,pricePerCarat,skus,id,shapeCode,shapeName,clarity,color,culet,cut,depth,fluorescence,lxwRatio,polish,symmetry,table,hasVisualization,visualizationImageUrl,v360BaseUrl,measurements,willArriveForHoliday,imageUrl,sellingIndex,sold,quickShip
./diamond-details/LD12597499,1.22,Aug 20,Aug 21,14051,,11517,LD12597499,LD12597499,RD,Round,FL,E,None,Ideal,62.2,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6332019521/still_230x230.jpg,https://bluenile.v360.in/19/imaged/gia-6332019521/1/,6.84 x 6.78 x 4.24 mm,False,,0.64374995,False,False
./diamond-details/LD12814147,1.64,Aug 3,Aug 4,14052,,8568,LD12814147,LD12814147,RD,Round,SI1,F,None,Ideal,61.1,None,1.0,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6335456422/still_230x230.jpg?v=2,https://bluenile.v360.in/66/imaged/gia-6335456422/2/,7.61 x 7.64 x 4.66 mm,False,,0.044443175,False,False
./diamond-details/LD14010901,1.4,Aug 7,Aug 10,14053,,10038,LD14010901,LD14010901,RD,Round,IF,G,None,Ideal,63.4,None,1.01,Excellent,Excellent,58.0,False,,,7.06 x 7.10 x 4.49 mm,False,,0.23689893,False,False
./diamond-details/LD13988235,1.78,Jul 28,Jul 29,14054,,7896,LD13988235,LD13988235,RD,Round,VS1,H,None,Ideal,62.9,None,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7351111197/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-7351111197/1/,7.70 x 7.65 x 4.83 mm,False,,0.62190133,False,True
./diamond-details/LD13559239,2.0,Aug 3,Aug 4,14055,,7028,LD13559239,LD13559239,RD,Round,SI2,G,None,Ideal,61.3,Faint,1.01,Very Good,Very Good,61.0,False,,,8.11 x 8.06 x 4.95 mm,False,,0.13432264,False,False
./diamond-details/LD13519977,2.01,Aug 6,Aug 7,14058,,6994,LD13519977,LD13519977,RD,Round,SI1,I,None,Ideal,61.1,None,1.01,Excellent,Excellent,61.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6207822367/still_230x230.jpg,https://bluenile.v360.in/2/imaged/gia-6207822367/1/,8.11 x 8.06 x 4.94 mm,False,,0.21794665,False,False
./diamond-details/LD13599381,2.02,Aug 20,Aug 21,14058,,6959,LD13599381,LD13599381,RD,Round,VS1,J,None,Ideal,62.4,None,1.01,Excellent,Excellent,58.0,False,,,8.01 x 8.06 x 5.01 mm,False,,0.23648028,False,False
./diamond-details/LD13955986,1.31,Aug 20,Aug 21,14060,,10733,LD13955986,LD13955986,RD,Round,VVS1,F,None,Ideal,61.2,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2358056720/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2358056720/1/,7.06 x 7.01 x 4.31 mm,False,,0.31370413,False,False
./diamond-details/LD01543064,1.36,Jul 24,Jul 27,14061,,10339,LD01543064,LD01543064,RD,Round,VS1,F,None,Ideal,61.8,None,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1122591448/still_230x230.jpg,https://bluenile.v360.in/9/imaged/gia-1122591448/1/,7.16 x 7.10 x 4.41 mm,False,,0.07669169,False,True
./diamond-details/LD12448066,1.9,Aug 3,Aug 4,14061,,7401,LD12448066,LD12448066,RD,Round,SI1,I,None,Ideal,62.6,None,1.0,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5316833546/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-5316833546/1/,7.90 x 7.87 x 4.94 mm,False,,0.1991493,False,False
./diamond-details/LD13929851,1.9,Aug 20,Aug 21,14065,,7403,LD13929851,LD13929851,RD,Round,SI1,G,None,Very Good,62.7,Medium,1.01,Excellent,Excellent,58.0,False,,,7.86 x 7.90 x 4.94 mm,False,,0.10539765,False,False
./diamond-details/LD13853200,2.06,Aug 20,Aug 21,14066,,6828,LD13853200,LD13853200,RD,Round,VVS1,K,None,Ideal,61.3,Medium,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6341974430/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6341974430/1/,8.19 x 8.12 x 5.00 mm,False,,0.25662386,False,False
./diamond-details/LD14011026,1.51,Aug 7,Aug 10,14067,,9316,LD14011026,LD14011026,RD,Round,VS1,G,None,Ideal,63.1,None,1.01,Excellent,Excellent,55.0,False,,,7.25 x 7.32 x 4.60 mm,False,,0.08695534,False,False
./diamond-details/LD13408537,1.67,Aug 20,Aug 21,14069,,8425,LD13408537,LD13408537,RD,Round,VVS1,H,None,Ideal,62.5,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7343581549/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-7343581549/1/,7.48 x 7.54 x 4.70 mm,False,,0.53434515,False,False
./diamond-details/LD13921595,1.5,Aug 3,Aug 4,14070,,9380,LD13921595,LD13921595,RD,Round,VVS1,G,None,Ideal,62.1,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2344462271/still_230x230.jpg,https://bluenile.v360.in/17/imaged/gia-2344462271/1/,7.30 x 7.24 x 4.52 mm,False,,0.42761207,False,False
./diamond-details/LD12551042,1.09,Jul 23,Jul 23,14071,,12909,LD12551042,LD12551042,RD,Round,VVS2,D,None,Astor Ideal,61.6,Faint,1.0,Excellent,Excellent,55.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5323964970/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-5323964970/1/,6.64 x 6.63 x 4.08 mm,False,,0.84497565,False,True
./diamond-details/LD13656183,2.5,Aug 20,Aug 21,14071,,5628,LD13656183,LD13656183,RD,Round,SI2,J,None,Very Good,64.3,None,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5356078096/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-5356078096/1/,8.47 x 8.42 x 5.43 mm,False,,0.21701947,False,False
./diamond-details/LD11726994,1.43,Aug 13,Aug 14,14073,,9841,LD11726994,LD11726994,RD,Round,VS1,F,None,Ideal,62.4,None,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6311020262/still_230x230.jpg,https://bluenile.v360.in/62/imaged/gia-6311020262/1/,7.14 x 7.20 x 4.48 mm,False,,0.14519277,False,False
./diamond-details/LD13982020,1.38,Aug 20,Aug 21,14074,,10199,LD13982020,LD13982020,RD,Round,VVS1,F,None,Ideal,61.8,None,1.01,Excellent,Excellent,57.0,False,,,7.18 x 7.14 x 4.42 mm,False,,0.15705754,False,False
./diamond-details/LD13221402,1.76,Aug 3,Aug 4,14075,,7997,LD13221402,LD13221402,RD,Round,VS2,H,None,Ideal,62.1,None,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6204652011/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6204652011/1/,7.72 x 7.76 x 4.80 mm,False,,0.43979365,False,False
./diamond-details/LD13853647,2.0,Aug 10,Aug 11,14076,,7038,LD13853647,LD13853647,RD,Round,SI2,H,None,Ideal,61.6,None,1.01,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6341550113/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6341550113/1/,8.05 x 7.99 x 4.94 mm,False,,0.14215568,False,False
./diamond-details/LD14008442,1.8,Jul 29,Jul 30,14077,,7821,LD14008442,LD14008442,RD,Round,VS2,H,None,Ideal,63.1,None,1.01,Excellent,Very Good,56.0,False,,,7.66 x 7.76 x 4.86 mm,False,,0.25060955,False,True
./diamond-details/LD13999402,2.0,Jul 28,Jul 29,14078,,7039,LD13999402,LD13999402,RD,Round,VS1,H,None,Very Good,64.5,Very Strong Blue,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5202629366/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-5202629366/1/,7.82 x 7.87 x 5.06 mm,False,,0.7165004,False,True
./diamond-details/LD10495398,2.01,Jul 29,Jul 30,14079,,7004,LD10495398,LD10495398,RD,Round,VS2,I,None,Ideal,62.6,Strong,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6281981339/still_230x230.jpg?v=2,https://bluenile.v360.in/29/imaged/gia-6281981339/2/,8.03 x 7.99 x 5.01 mm,False,,0.4626375,False,True
./diamond-details/LD09783989,1.33,Aug 3,Aug 4,14083,,10589,LD09783989,LD09783989,RD,Round,VVS1,F,None,Ideal,61.9,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2276924726/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2276924726/1/,7.06 x 7.02 x 4.35 mm,False,,0.3299041,False,False
./diamond-details/LD13310026,2.04,Aug 18,Aug 19,14084,,6904,LD13310026,LD13310026,RD,Round,SI2,D,None,Good,66.3,Medium,1.01,Excellent,Very Good,66.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7346324989/still_230x230.jpg,https://bluenile.v360.in/43/imaged/gia-7346324989/1/,7.77 x 7.67 x 5.12 mm,False,,0.1633792,False,False
./diamond-details/LD13707876,2.01,Aug 3,Aug 4,14084,,7007,LD13707876,LD13707876,RD,Round,SI1,I,None,Ideal,63.4,None,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2347669987/still_230x230.jpg,https://bluenile.v360.in/29/imaged/gia-2347669987/1/,7.98 x 8.03 x 5.07 mm,False,,0.2212188,False,False
./diamond-details/LD13467680,1.5,Aug 20,Aug 21,14085,,9390,LD13467680,LD13467680,RD,Round,IF,G,None,Very Good,62.5,None,1.02,Excellent,Very Good,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6345594901/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6345594901/1/,7.11 x 7.23 x 4.48 mm,False,,0.24966197,False,False
./diamond-details/LD03756339,1.54,Jul 29,Jul 30,14086,,9147,LD03756339,LD03756339,RD,Round,SI1,F,None,Very Good,62.5,None,1.01,Very Good,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2151044500/still_230x230.jpg,https://bluenile.v360.in/61/imaged/gia-2151044500/1/,7.39 x 7.35 x 4.61 mm,False,,0.012719271,False,True
./diamond-details/LD11578189,1.9,Jul 29,Jul 30,14086,,7414,LD11578189,LD11578189,RD,Round,SI2,F,None,Ideal,63.3,None,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1295511318/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-1295511318/1/,7.87 x 7.80 x 4.96 mm,False,,0.07342796,False,True
./diamond-details/LD13981187,1.3,Aug 6,Aug 7,14086,,10835,LD13981187,LD13981187,RD,Round,VS1,D,None,Ideal,62.8,None,1.0,Excellent,Excellent,57.0,False,,,6.94 x 6.95 x 4.36 mm,False,,0.06715874,False,False
./diamond-details/LD12790304,2.02,Aug 3,Aug 4,14088,,6974,LD12790304,LD12790304,RD,Round,SI1,I,None,Ideal,61.9,None,1.0,Very Good,Excellent,58.0,False,,,8.07 x 8.11 x 5.01 mm,False,,0.20288819,False,False
./diamond-details/LD07812492,1.4,Jul 29,Jul 30,14091,,10065,LD07812492,LD07812492,RD,Round,VS1,D,None,Ideal,61.6,None,1.01,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2238661489/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-2238661489/1/,7.18 x 7.14 x 4.41 mm,False,,0.23768173,False,True
./diamond-details/LD13977314,2.04,Aug 20,Aug 21,14092,,6908,LD13977314,LD13977314,RD,Round,SI2,I,None,Ideal,62.6,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6351456440/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6351456440/1/,8.08 x 8.03 x 5.04 mm,False,,0.12070332,False,False
./diamond-details/LD14002011,2.01,Jul 28,Jul 29,14092,,7011,LD14002011,LD14002011,RD,Round,VS2,I,None,Ideal,63.1,Strong,1.01,Excellent,Excellent,57.0,False,,,8.05 x 7.98 x 5.05 mm,False,,0.2788509,False,True
./diamond-details/LD13381497,1.51,Aug 3,Aug 4,14094,,9334,LD13381497,LD13381497,RD,Round,VS1,F,None,Ideal,62.7,None,1.01,Excellent,Excellent,55.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2205799564/still_230x230.jpg,https://bluenile.v360.in/17/imaged/gia-2205799564/1/,7.33 x 7.28 x 4.58 mm,False,,0.27781868,False,False
./diamond-details/LD13672489,1.25,Aug 20,Aug 21,14095,,11276,LD13672489,LD13672489,RD,Round,VVS1,D,None,Ideal,61.4,None,1.0,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7343978325/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-7343978325/1/,6.87 x 6.90 x 4.23 mm,False,,0.42112222,False,False
./diamond-details/LD13978707,1.65,Aug 20,Aug 21,14097,,8544,LD13978707,LD13978707,RD,Round,VVS2,H,None,Ideal,60.0,None,1.0,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2203953135/still_230x230.jpg,https://bluenile.v360.in/7/imaged/gia-2203953135/1/,7.64 x 7.67 x 4.59 mm,False,,0.47770223,False,False
./diamond-details/LD04403512,1.51,Jul 24,Jul 27,14098,,9336,LD04403512,LD04403512,RD,Round,SI1,E,Very Small,Ideal,61.7,None,1.0,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1166025137/still_230x230.jpg,https://bluenile.v360.in/1/imaged/gia-1166025137/1/,7.33 x 7.31 x 4.52 mm,False,,0.019707717,False,True
./diamond-details/LD13218023,2.07,Jul 28,Jul 29,14099,,6811,LD13218023,LD13218023,RD,Round,SI1,I,None,Ideal,60.1,Medium,1.0,Excellent,Excellent,62.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2318863449/still_230x230.jpg,https://bluenile.v360.in/51/imaged/gia-2318863449/1/,8.25 x 8.22 x 4.95 mm,False,,0.25556847,False,True
./diamond-details/LD13860690,1.38,Aug 3,Aug 4,14099,,10217,LD13860690,LD13860690,RD,Round,VVS2,D,None,Ideal,58.8,None,1.0,Excellent,Excellent,62.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1358243523/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-1358243523/1/,7.32 x 7.30 x 4.30 mm,False,,0.56823486,False,False
./diamond-details/LD13002962,1.45,Aug 3,Aug 4,14100,,9724,LD13002962,LD13002962,RD,Round,VVS2,E,None,Ideal,63.2,None,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5201542302/still_230x230.jpg,https://bluenile.v360.in/17/imaged/gia-5201542302/1/,7.21 x 7.15 x 4.54 mm,False,,0.6792545,False,False
./diamond-details/LD13346025,1.9,Jul 29,Jul 30,14100,,7421,LD13346025,LD13346025,RD,Round,SI1,I,None,Ideal,62.5,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2201617889/still_230x230.jpg,https://bluenile.v360.in/7/imaged/gia-2201617889/1/,7.88 x 7.84 x 4.92 mm,False,,0.08040001,False,True
./diamond-details/LD13932949,2.02,Aug 3,Aug 4,14104,,6982,LD13932949,LD13932949,RD,Round,VS2,J,None,Ideal,61.3,None,1.0,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6355275590/still_230x230.jpg,https://bluenile.v360.in/11/imaged/gia-6355275590/1/,8.13 x 8.17 x 4.99 mm,False,,0.2985347,False,False
./diamond-details/LD14010885,1.4,Aug 7,Aug 10,14105,,10075,LD14010885,LD14010885,RD,Round,VVS2,F,None,Ideal,63.3,None,1.01,Excellent,Excellent,55.0,False,,,7.06 x 7.12 x 4.49 mm,False,,0.22254615,False,False
./diamond-details/LD13963019,2.24,Jul 29,Jul 30,14107,,6298,LD13963019,LD13963019,RD,Round,SI2,I,None,Ideal,62.0,Faint,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6321794052/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6321794052/1/,8.40 x 8.35 x 5.19 mm,False,,0.3419154,False,True
./diamond-details/LD13226656,2.11,Aug 7,Aug 10,14108,,6686,LD13226656,LD13226656,RD,Round,IF,K,None,Ideal,62.0,Faint,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7331908219/still_230x230.jpg,https://bluenile.v360.in/29/imaged/gia-7331908219/1/,8.21 x 8.26 x 5.11 mm,False,,0.23188514,False,False
./diamond-details/LD10447452,1.7,Jul 29,Jul 30,14110,,8300,LD10447452,LD10447452,RD,Round,SI1,F,None,Ideal,62.7,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6285138036/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-6285138036/1/,7.61 x 7.57 x 4.76 mm,False,,0.06989065,False,True
./diamond-details/LD13970614,1.53,Aug 3,Aug 4,14111,,9223,LD13970614,LD13970614,RD,Round,VVS2,E,None,Ideal,62.4,Medium,1.01,Excellent,Excellent,59.0,False,,,7.31 x 7.37 x 4.58 mm,False,,0.5865902,False,False
./diamond-details/LD10056318,1.8,Aug 3,Aug 4,14113,,7841,LD10056318,LD10056318,RD,Round,SI1,H,None,Ideal,63.0,None,1.01,Excellent,Excellent,55.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2193205834/still_230x230.jpg?v=2,https://bluenile.v360.in/17/imaged/gia-2193205834/2/,7.76 x 7.69 x 4.87 mm,False,,0.105858706,False,False
./diamond-details/LD13991889,1.41,Aug 3,Aug 4,14114,,10010,LD13991889,LD13991889,RD,Round,VVS2,E,None,Ideal,61.3,None,1.01,Excellent,Excellent,58.0,False,,,7.21 x 7.26 x 4.44 mm,False,,0.20887157,False,False
./diamond-details/LD13990703,2.0,Aug 20,Aug 21,14116,,7058,LD13990703,LD13990703,RD,Round,SI1,J,None,Ideal,61.2,None,1.0,Excellent,Excellent,60.0,False,,,8.02 x 8.06 x 4.92 mm,False,,0.09169395,False,False
./diamond-details/LD12854616,1.7,Jul 29,Jul 30,14118,,8305,LD12854616,LD12854616,RD,Round,VVS2,H,None,Ideal,62.7,None,1.0,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2337434060/still_230x230.jpg,https://bluenile.v360.in/71/imaged/gia-2337434060/1/,7.62 x 7.59 x 4.77 mm,False,,0.6031291,False,True
./diamond-details/LD13742603,1.9,Aug 20,Aug 21,14119,,7431,LD13742603,LD13742603,RD,Round,SI1,I,None,Ideal,62.5,None,1.01,Excellent,Excellent,57.0,False,,,7.84 x 7.88 x 4.92 mm,False,,0.05309546,False,False
./diamond-details/LD12138533,1.51,Aug 20,Aug 21,14120,,9351,LD12138533,LD12138533,RD,Round,VVS2,D,None,Ideal,62.6,Strong,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2324064656/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2324064656/1/,7.32 x 7.26 x 4.56 mm,False,,0.77286124,False,False
./diamond-details/LD13899562,1.8,Aug 20,Aug 21,14120,,7844,LD13899562,LD13899562,RD,Round,SI1,I,None,Ideal,62.3,None,1.01,Excellent,Excellent,57.0,False,,,7.74 x 7.79 x 4.84 mm,False,,0.036097836,False,False
./diamond-details/LD12048750,2.02,Aug 3,Aug 4,14123,,6992,LD12048750,LD12048750,RD,Round,VVS2,J,None,Ideal,59.5,None,1.01,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7318761508/still_230x230.jpg,https://bluenile.v360.in/17/imaged/gia-7318761508/1/,8.33 x 8.28 x 4.94 mm,False,,0.45803276,False,False
./diamond-details/LD13418540,1.4,Aug 20,Aug 21,14123,,10088,LD13418540,LD13418540,RD,Round,VS1,D,None,Ideal,61.9,None,1.0,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7346668310/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-7346668310/1/,7.12 x 7.15 x 4.42 mm,False,,0.2543618,False,False
./diamond-details/LD13536913,1.53,Jul 29,Jul 30,14123,,9231,LD13536913,LD13536913,RD,Round,VVS1,D,None,Very Good,64.8,Medium,1.02,Excellent,Very Good,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2327409044/still_230x230.jpg,https://bluenile.v360.in/51/imaged/gia-2327409044/1/,7.19 x 7.08 x 4.62 mm,False,,0.69297177,False,True
./diamond-details/LD13962783,1.4,Aug 20,Aug 21,14123,,10088,LD13962783,LD13962783,RD,Round,VS1,D,None,Ideal,61.3,None,1.01,Excellent,Excellent,58.0,False,,,7.13 x 7.19 x 4.39 mm,False,,0.099163696,False,False
./diamond-details/LD12798072,2.0,Aug 13,Aug 14,14125,,7062,LD12798072,LD12798072,RD,Round,SI2,E,None,Ideal,62.7,Strong,1.01,Excellent,Very Good,56.0,False,,,8.03 x 7.97 x 5.02 mm,False,,0.24651755,False,False
./diamond-details/LD02609479,1.29,Jul 24,Jul 27,14126,,10950,LD02609479,LD02609479,RD,Round,VVS2,F,Very Small,Ideal,61.7,Faint,1.0,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1129980175/still_230x230.jpg,https://bluenile.v360.in/1/imaged/gia-1129980175/1/,6.98 x 6.95 x 4.30 mm,False,,0.2782765,False,True
./diamond-details/LD13674850,1.5,Jul 28,Jul 29,14128,,9419,LD13674850,LD13674850,RD,Round,VS2,D,None,Ideal,62.7,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6342181139/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6342181139/1/,7.24 x 7.28 x 4.55 mm,False,,0.114096716,False,True
./diamond-details/LD02722433,1.5,Jul 24,Jul 27,14131,,9421,LD02722433,LD02722433,RD,Round,VS1,G,Very Small,Ideal,61.8,Medium,1.0,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2145810940/still_230x230.jpg,https://bluenile.v360.in/9/imaged/gia-2145810940/1/,7.35 x 7.32 x 4.53 mm,False,,0.19935237,False,True
./diamond-details/LD13895937,1.7,Aug 7,Aug 10,14131,,8312,LD13895937,LD13895937,RD,Round,IF,H,None,Ideal,62.8,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2356029958/still_230x230.jpg,https://bluenile.v360.in/29/imaged/gia-2356029958/1/,7.54 x 7.60 x 4.76 mm,False,,0.6555819,False,False
./diamond-details/LD02058646,1.32,Jul 28,Jul 29,14133,,10707,LD02058646,LD02058646,RD,Round,VS1,F,None,Ideal,61.1,None,1.02,Very Good,Very Good,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5131277492/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-5131277492/1/,7.06 x 7.17 x 4.35 mm,False,,0.18482557,False,True
./diamond-details/LD02670474,1.51,Jul 24,Jul 27,14133,,9360,LD02670474,LD02670474,RD,Round,VS2,G,Very Small,Ideal,61.6,Faint,1.0,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2145774525/still_230x230.jpg,https://bluenile.v360.in/1/imaged/gia-2145774525/1/,7.35 x 7.32 x 4.52 mm,False,,0.07498137,False,True
./diamond-details/LD11402595,1.55,Jul 24,Jul 27,14136,,9120,LD11402595,LD11402595,RD,Round,SI1,F,Very Small,Ideal,61.7,None,1.0,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2193770995/still_230x230.jpg,https://bluenile.v360.in/1/imaged/gia-2193770995/1/,7.42 x 7.39 x 4.57 mm,False,,0.025235493,False,True
./diamond-details/LD13726635,1.9,Aug 6,Aug 7,14137,,7441,LD13726635,LD13726635,RD,Round,IF,J,None,Ideal,60.2,Medium,1.0,Excellent,Very Good,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6203476217/still_230x230.jpg,https://bluenile.v360.in/2/imaged/gia-6203476217/1/,8.05 x 8.01 x 4.83 mm,False,,0.53718877,False,False
./diamond-details/LD07528942,1.58,Jul 28,Jul 29,14138,,8948,LD07528942,LD07528942,RD,Round,VS2,G,None,Ideal,62.4,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5171748600/still_230x230.jpg,https://bluenile.v360.in/15/imaged/gia-5171748600/1/,7.43 x 7.39 x 4.62 mm,False,,0.13203582,False,True
./diamond-details/LD13622157,1.47,Jul 29,Jul 30,14139,,9618,LD13622157,LD13622157,RD,Round,FL,F,None,Ideal,62.6,Strong,1.0,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5201371057/still_230x230.jpg,https://bluenile.v360.in/13/imaged/gia-5201371057/1/,7.26 x 7.24 x 4.54 mm,False,,0.72103673,False,True
./diamond-details/LD13559755,1.74,Aug 20,Aug 21,14140,,8126,LD13559755,LD13559755,RD,Round,SI1,G,None,Ideal,62.7,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-3345774359/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-3345774359/1/,7.64 x 7.68 x 4.81 mm,False,,0.0897819,False,False
